,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
218,2015-12-10,30.668,20.668,40,,25.668,2.23315
219,2015-12-11,30.667,20.667,40,,25.667,2.1314
220,2015-12-14,31.667,21.667,40,,26.667,2.2243
221,2015-12-15,31.082,21.082,40,,26.082,2.2667
222,2015-12-16,30.888,20.888,40,,25.888,2.2968
223,2015-12-17,30.822,20.822,40,,25.822,2.2243
224,2015-12-18,30.811,20.811,40,,25.811,2.2031
225,2016-01-08,29.468,19.468,40,,24.468,2.1147
226,2016-01-14,30.661,20.661,40,,25.661,2.09
227,2016-02-23,25.898,15.898,40,,20.898,1.7148
228,2016-02-24,17.755,7.755,40,,12.754999999999999,1.75095
229,2016-02-25,26.049,16.049,40,,21.049,1.71315
230,2016-03-11,33.999,23.999,40,,28.999000000000002,1.97945
231,2016-03-23,36.254,26.254,40,,31.253999999999998,1.87775
232,2016-03-24,38.013,28.013,40,,33.013,1.89915
233,2016-03-28,38.141,28.141,40,,33.141,1.8816
234,2016-03-29,38.6,28.6,40,,33.6,1.80265
235,2016-03-30,38.365,28.365,40,,33.365,1.8272
236,2016-03-31,38.345,28.345,40,,33.345,1.76955
237,2016-04-01,38.354,28.354,40,,33.354,1.77225
238,2016-04-04,38.366,28.366,40,,33.366,1.76095
239,2016-04-05,37.26,27.26,40,,32.26,1.7192
240,2016-04-06,37.263,27.263,40,,32.263,1.7575
241,2016-04-07,37.581,27.581,40,,32.581,1.68625
242,2016-04-08,37.6,27.6,40,,32.6,1.71585
243,2016-04-11,37.599,27.599,40,,32.599,1.72105
244,2016-04-12,37.588,27.588,40,,32.588,1.7752
245,2016-04-13,37.58,27.58,40,,32.58,1.76475
246,2016-04-14,39.91,29.91,40,,34.91,1.79105
247,2016-04-15,40.571,30.571,40,,35.571,1.75265
248,2016-04-18,40.609,30.609,40,,35.609,1.7702
249,2016-04-19,40.573,30.573,40,,35.573,1.786
250,2016-04-20,40.569,30.569,40,,35.569,1.84415
251,2016-04-21,40.564,30.564,40,,35.564,1.8637
252,2016-04-22,40.571,30.571,40,,35.571,1.89045
253,2016-04-25,39.932,29.932,40,,34.932,1.91365
254,2016-04-26,39.904,29.904,40,,34.904,1.9298
255,2016-04-27,40.908,30.908,40,,35.908,1.8516
256,2016-04-28,39.924,29.924,40,,34.924,1.8234
257,2016-05-02,38.131,28.131,40,,33.131,1.87145
258,2016-05-03,37.04,27.04,40,,32.04,1.7954
259,2016-05-04,35.019,28.019,40,,31.519,1.77605
260,2016-05-05,34.742,27.742,40,,31.241999999999997,1.74095
261,2016-05-06,34.273,27.273,40,,30.773000000000003,1.778
262,2016-05-09,34.207,27.207,40,,30.707,1.74985
263,2016-05-10,34.175,27.175,40,,30.674999999999997,1.7534
264,2016-05-11,33.484,26.484,40,,29.984,1.7341
265,2016-05-12,33.126,26.126,40,,29.625999999999998,1.74725
266,2016-05-13,32.887,25.887,40,,29.387,1.70095
267,2016-05-16,32.847,25.847,40,,29.347,1.75595
