,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
336,2016-05-06,45.75,39.75,40,3.635,42.75,0.144
337,2016-05-09,45.529,39.529,40,3.611,42.529,0.129
338,2016-05-10,45.875,39.875,40,3.638,42.875,0.119
339,2016-05-11,46.5,40.5,40,3.688,43.5,0.124
340,2016-05-12,56.0,50.0,40,4.473,53.0,0.152
341,2016-05-13,57.668,49.668,40,4.473,53.668,0.127
342,2016-05-16,59.0,51.0,40,4.628,55.0,0.14
343,2016-05-17,60.0,51.0,40,4.667,55.5,0.1295
344,2016-05-18,58.484,50.484,40,4.581,54.484,0.161
345,2016-05-19,64.167,56.167,40,5.044,60.167,0.1725
346,2016-05-20,62.836,54.836,40,4.932,58.836,0.169
347,2016-05-23,70.833,62.833,40,5.575,66.833,0.181
348,2016-05-24,68.714,60.714,40,5.4,64.714,0.174
349,2016-05-25,65.955,60.455,40,5.275,63.205,0.1505
350,2016-05-26,65.382,60.382,40,5.246,62.882000000000005,0.1425
351,2016-05-27,65.5,59.0,40,5.192,62.25,0.142
352,2016-05-31,65.25,58.75,40,5.161,62.0,0.1455
353,2016-06-01,65.3,60.3,40,5.223,62.8,0.1325
354,2016-06-02,67.167,60.167,40,5.29,63.667,0.111
355,2016-06-03,69.333,61.333,40,5.422,65.333,0.072
356,2016-06-06,67.58,60.58,40,5.313,64.08,0.084
357,2016-06-07,66.167,59.167,40,5.196,62.667,0.053
358,2016-06-08,65.375,58.375,40,5.129,61.875,0.0585
359,2016-06-09,65.125,59.125,40,5.147,62.125,0.0355
360,2016-06-10,67.125,61.125,40,5.305,64.125,0.019
361,2016-06-13,68.331,62.331,40,5.431,65.331,0.0285
362,2016-06-14,71.125,65.125,40,5.615,68.125,-0.003
363,2016-06-15,69.875,63.875,40,5.512,66.875,-0.0155
364,2016-06-16,71.5,65.5,40,5.639,68.5,-0.0239
365,2016-06-17,70.2,64.2,40,5.532,67.2,0.01835
366,2016-06-20,65.259,59.259,40,5.128,62.259,0.05945
367,2016-06-21,64.167,58.167,40,5.037,61.167,0.0446
368,2016-06-22,64.026,58.026,40,5.023,61.025999999999996,0.05665
369,2016-06-23,62.625,56.625,40,4.908,59.625,0.09675
370,2016-06-24,73.0,67.0,40,5.734,70.0,-0.05625
371,2016-06-27,75.0,65.0,40,5.725,70.0,-0.1115
372,2016-06-28,72.875,62.875,40,5.554,67.875,-0.1198
373,2016-06-29,68.625,58.625,40,5.212,63.625,-0.1292
374,2016-06-30,67.125,60.125,40,5.209,63.625,-0.12805
375,2016-07-01,65.5,58.5,40,5.077,62.0,-0.1326
376,2016-07-04,64.708,57.708,40,5.006,61.208,-0.1372
377,2016-07-05,65.25,58.75,40,5.067,62.0,-0.18225
378,2016-07-06,66.75,60.25,40,5.183,63.5,-0.18075
379,2016-07-07,67.167,61.167,40,5.233,64.167,-0.168
380,2016-07-08,64.833,58.833,40,5.045,61.833,-0.1857
381,2016-07-11,64.417,57.917,40,4.984,61.167,-0.1684
382,2016-07-12,60.333,53.333,40,4.637,56.833,-0.0945
383,2016-07-13,59.625,53.625,40,4.618,56.625,-0.1443
384,2016-07-14,58.897,52.897,40,4.557,55.897,-0.036
385,2016-07-15,58.167,52.167,40,4.496,55.167,0.0045
386,2016-07-18,58.145,51.145,40,4.448,54.645,-0.018
387,2016-07-19,58.052,52.052,40,4.478,55.052,-0.028
388,2016-07-20,58.321,51.321,40,4.457,54.821,-0.0125
389,2016-07-21,57.3,50.3,40,4.373,53.8,-0.0185
390,2016-07-22,56.167,49.167,40,4.281,52.667,-0.0315
391,2016-07-25,55.625,50.125,40,4.29,52.875,-0.0425
392,2016-07-26,55.625,49.625,40,4.268,52.625,-0.0305
393,2016-07-27,55.375,49.375,40,4.246,52.375,-0.0805
394,2016-07-28,55.333,49.333,40,4.24,52.333,-0.0925
395,2016-07-29,55.0,49.0,40,4.212,52.0,-0.122
396,2016-08-01,53.667,48.667,40,4.139,51.167,-0.099
397,2016-08-02,54.333,47.333,40,4.11,50.833,-0.0375
398,2016-08-03,53.833,47.833,40,4.108,50.833,-0.0405
399,2016-08-04,53.291,47.291,40,4.063,50.291,-0.097
400,2016-08-05,53.083,46.583,40,4.024,49.833,-0.069
401,2016-08-08,53.667,43.667,40,3.925,48.667,-0.068
402,2016-08-09,52.063,45.063,40,3.915,48.563,-0.0785
403,2016-08-10,51.0,45.0,40,3.869,48.0,-0.11
404,2016-08-11,51.5,45.5,40,3.906,48.5,-0.0945
405,2016-08-12,51.833,45.833,40,3.93,48.833,-0.1095
406,2016-08-15,51.625,45.625,40,3.907,48.625,-0.075
407,2016-08-16,52.875,46.875,40,4.003,49.875,-0.0315
408,2016-08-17,52.559,46.559,40,3.976,49.559,-0.051
409,2016-08-18,52.267,46.267,40,3.951,49.267,-0.084
410,2016-08-19,53.5,47.5,40,4.046,50.5,-0.036
411,2016-08-22,54.796,48.796,40,4.14,51.796,-0.0905
412,2016-08-23,61.579,55.579,40,4.667,58.579,-0.095
413,2016-08-24,63.5,54.5,40,4.697,59.0,-0.0915
414,2016-08-25,61.0,55.0,40,4.617,58.0,-0.0715
415,2016-08-26,60.5,54.5,40,4.575,57.5,-0.0735
416,2016-08-30,57.333,51.333,40,4.319,54.333,-0.093
417,2016-08-31,57.737,52.237,40,4.368,54.987,-0.067
418,2016-09-01,57.833,51.833,40,4.353,54.833,-0.0685
419,2016-09-02,58.0,52.0,40,4.364,55.0,-0.0445
420,2016-09-05,58.239,52.239,40,4.375,55.239,-0.0495
421,2016-09-06,57.667,51.667,40,4.329,54.667,-0.1115
422,2016-09-07,57.333,51.333,40,4.3,54.333,-0.1185
423,2016-09-08,56.903,50.903,40,4.264,53.903,-0.064
424,2016-09-09,57.0,51.0,40,4.269,54.0,0.01
425,2016-09-12,59.125,53.125,40,4.426,56.125,0.0345
426,2016-09-13,58.777,52.777,40,4.397,55.777,0.0695
427,2016-09-14,58.875,52.875,40,4.402,55.875,0.02
428,2016-09-15,58.625,52.625,40,4.38,55.625,0.0315
429,2016-09-16,59.5,53.5,40,4.445,56.5,0.005
430,2016-09-19,58.667,52.667,40,4.374,55.667,0.0155
431,2016-09-20,64.0,58.0,40,5.271,61.0,-0.0195
432,2016-09-21,64.75,57.75,40,5.289,61.25,0.001
433,2016-09-22,63.443,57.943,40,5.24,60.693,-0.0975
434,2016-09-23,63.53,57.53,40,5.223,60.53,-0.0835
