,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
344,2016-05-16,45.083,38.583,40,,41.833,1.3905
345,2016-05-17,45.333,37.333,40,,41.333,1.368
346,2016-05-18,44.6,37.6,40,,41.1,1.436
347,2016-05-19,44.575,38.575,40,,41.575,1.439
348,2016-05-20,44.375,38.375,40,,41.375,1.449
349,2016-05-23,44.625,38.625,40,,41.625,1.451
350,2016-05-24,44.167,38.167,40,,41.167,1.471
351,2016-05-25,42.333,36.333,40,,39.333,1.454
352,2016-05-26,41.5,36.5,40,,39.0,1.4135
353,2016-05-27,41.927,36.927,40,,39.427,1.4345
354,2016-05-31,42.167,37.167,40,,39.667,1.429
355,2016-06-01,42.75,37.25,40,,40.0,1.372
356,2016-06-02,42.35,36.85,40,,39.6,1.343
357,2016-06-03,42.625,37.625,40,,40.125,1.276
358,2016-06-06,42.083,36.583,40,,39.333,1.2785
359,2016-06-07,41.417,35.917,40,,38.667,1.266
360,2016-06-08,41.45,35.95,40,,38.7,1.2525
361,2016-06-09,41.083,35.583,40,,38.333,1.242
362,2016-06-10,42.5,37.5,40,,40.0,1.232
363,2016-06-13,43.83,38.33,40,,41.08,1.208
364,2016-06-14,46.4,40.4,40,,43.4,1.144
365,2016-06-15,46.0,40.0,40,,43.0,1.1195
366,2016-06-16,46.575,40.575,40,,43.575,1.1085
367,2016-06-17,46.375,40.375,40,,43.375,1.142
368,2016-06-20,43.38,37.38,40,,40.38,1.237
369,2016-06-21,43.0,37.0,40,,40.0,1.2865
370,2016-06-22,42.46,36.46,40,,39.46,1.311
371,2016-06-23,41.92,35.92,40,,38.92,1.373
372,2016-06-24,52.8,46.8,40,,49.8,1.085
373,2016-06-27,55.075,47.075,40,,51.075,0.933
374,2016-06-28,53.12,46.12,40,,49.62,0.9585
375,2016-06-29,49.5,42.5,40,,46.0,0.947
376,2016-06-30,48.0,42.0,40,,45.0,0.868
377,2016-07-01,46.85,40.85,40,,43.85,0.8615
378,2016-07-04,46.8,40.8,40,,43.8,0.8365
379,2016-07-05,46.625,40.625,40,,43.625,0.769
380,2016-07-06,47.638,41.638,40,,44.638,0.7645
381,2016-07-07,47.348,41.848,40,,44.598,0.7775
382,2016-07-08,45.583,40.083,40,,42.833,0.733
383,2016-07-11,44.667,38.667,40,,41.667,0.757
384,2016-07-12,42.333,36.333,40,,39.333,0.8255
385,2016-07-13,42.25,36.25,40,,39.25,0.7455
386,2016-07-14,41.0,35.0,40,,38.0,0.793
387,2016-07-15,40.667,34.667,40,,37.667,0.8315
388,2016-07-18,40.667,34.667,40,,37.667,0.824
389,2016-07-19,39.667,35.667,40,,37.667,0.7975
390,2016-07-20,41.0,35.0,40,,38.0,0.8335
391,2016-07-21,39.833,34.833,40,,37.333,0.833
392,2016-07-22,39.833,33.833,40,,36.833,0.797
393,2016-07-25,38.833,34.833,40,,36.833,0.8085
394,2016-07-26,39.167,34.167,40,,36.667,0.8205
395,2016-07-27,39.25,34.25,40,,36.75,0.7365
396,2016-07-28,39.0,35.0,40,,37.0,0.7115
397,2016-07-29,38.667,34.667,40,,36.667,0.683
398,2016-08-01,37.333,33.333,40,,35.333,0.729
399,2016-08-02,37.333,33.333,40,,35.333,0.808
400,2016-08-03,37.583,33.083,40,,35.333,0.801
401,2016-08-04,35.259,31.259,40,,33.259,0.643
402,2016-08-05,34.917,29.417,40,,32.167,0.6705
403,2016-08-08,34.625,29.625,40,,32.125,0.6095
404,2016-08-09,34.5,29.0,40,,31.75,0.5815
405,2016-08-10,34.333,29.333,40,,31.833,0.5265
406,2016-08-11,34.75,29.75,40,,32.25,0.5355
407,2016-08-12,35.25,30.25,40,,32.75,0.5165
408,2016-08-15,35.785,30.785,40,,33.285,0.5305
409,2016-08-16,36.568,30.068,40,,33.318,0.584
410,2016-08-17,35.75,29.25,40,,32.5,0.564
411,2016-08-18,35.0,30.0,40,,32.5,0.547
412,2016-08-19,35.777,30.777,40,,33.277,0.6155
413,2016-08-22,36.083,29.583,40,,32.833,0.5585
414,2016-08-23,36.112,31.112,40,,33.612,0.5425
415,2016-08-24,36.083,30.583,40,,33.333,0.5505
416,2016-08-25,36.778,30.778,40,,33.778,0.5725
417,2016-08-26,36.778,30.778,40,,33.778,0.5655
418,2016-08-30,37.09,31.09,40,,34.09,0.638
419,2016-08-31,36.61,31.61,40,,34.11,0.6395
420,2016-09-01,36.613,31.613,40,,34.113,0.6665
421,2016-09-02,35.771,30.771,40,,33.271,0.726
422,2016-09-05,37.119,31.119,40,,34.119,0.7165
423,2016-09-06,36.619,31.619,40,,34.119,0.6615
424,2016-09-07,36.618,31.618,40,,34.118,0.6795
425,2016-09-08,35.774,30.774,40,,33.274,0.7585
426,2016-09-09,36.198,30.198,40,,33.198,0.8585
427,2016-09-12,36.183,30.183,40,,33.183,0.863
428,2016-09-13,37.667,31.667,40,,34.667,0.912
429,2016-09-14,38.333,32.333,40,,35.333,0.872
430,2016-09-15,38.444,32.444,40,,35.444,0.8905
431,2016-09-16,38.629,33.629,40,,36.129,0.8725
432,2016-09-19,38.333,33.333,40,,35.833,0.8755
433,2016-09-20,41.5,36.5,40,,39.0,0.8045
434,2016-09-21,42.125,34.125,40,,38.125,0.803
435,2016-09-22,41.012,34.012,40,,37.512,0.7055
436,2016-09-23,40.027,34.027,40,,37.027,0.7295
437,2016-09-26,39.665,33.665,40,,36.665,0.696
