,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
195,2016-01-12,1203.861,1010.428,26.25,52.816,1107.1445,8.3505
196,2016-01-13,1171.295,982.513,26.25,51.818,1076.904,8.353
197,2016-01-14,1216.634,1021.448,29.8,54.92,1119.041,8.4225
198,2016-01-15,1222.56,1026.525,27.714,54.031,1124.5425,8.4245
199,2016-01-18,1321.866,1111.033,28.0,56.943,1216.4495,8.7875
200,2016-01-19,1361.439,1144.377,26.667,58.921,1252.908,9.025
201,2016-01-20,1465.523,1231.284,26.667,59.995,1348.4035,9.671
202,2016-01-21,1504.855,1210.3,26.667,60.22,1357.5774999999999,9.9375
203,2016-01-22,1466.022,1231.779,22.5,57.942,1348.9005,9.3235
204,2016-01-25,1448.703,1217.294,24.0,58.161,1332.9985000000001,9.3255
205,2016-01-26,1448.886,1217.464,26.667,59.453,1333.175,9.3275
206,2016-01-27,1427.738,1199.886,26.667,58.895,1313.812,9.5695
207,2016-01-28,1492.205,1253.478,26.667,60.487,1372.8415,9.4495
208,2016-01-29,1430.434,1202.181,26.667,58.929,1316.3075,9.476
209,2016-02-01,1470.008,1235.228,24.0,58.556,1352.618,9.377
210,2016-02-02,1492.909,1254.162,26.667,60.408,1373.5355,9.4055
211,2016-02-03,1379.3,1159.561,26.667,57.509,1269.4305,9.3585
212,2016-02-04,1408.889,1184.432,29.8,59.858,1296.6605,9.499
213,2016-02-05,1407.308,1183.116,29.8,56.9,1295.212,9.5845
214,2016-02-08,1500.002,1260.205,24.0,59.155,1380.1035,10.067
215,2016-02-09,1759.153,1470.839,29.8,67.821,1614.996,10.734
216,2016-02-10,1785.406,1491.778,26.667,66.734,1638.592,10.9775
217,2016-02-11,1760.963,1472.393,26.667,66.225,1616.6779999999999,11.38
218,2016-02-12,1893.966,1577.335,26.667,68.793,1735.6505,11.398
219,2016-02-15,1684.19,1410.933,26.667,64.532,1547.5615,11.084
220,2016-02-16,1634.439,1370.657,27.8,63.997,1502.548,11.0965
221,2016-02-17,1636.897,1372.654,26.667,63.456,1504.7755,10.997
222,2016-02-18,1613.382,1353.498,26.667,62.911,1483.44,10.502
223,2016-02-19,1505.008,1264.528,26.667,60.888,1384.768,10.686
224,2016-02-22,1534.88,1289.144,25.0,62.636,1412.0120000000002,10.7165
225,2016-02-23,1539.968,1293.313,29.833,62.736,1416.6405,10.6845
226,2016-02-24,1577.73,1324.396,26.8,62.043,1451.063,10.794
227,2016-02-25,1584.143,1329.684,26.667,62.104,1456.9135,10.7315
228,2016-02-26,1583.461,1329.198,26.667,62.065,1456.3295,10.449
229,2016-02-29,1600.426,1342.986,26.8,62.455,1471.7060000000001,10.3385
230,2016-03-01,1626.181,1364.02,29.8,64.551,1495.1005,10.2295
231,2016-03-02,1559.569,1309.377,29.8,62.486,1434.473,10.0475
232,2016-03-03,1559.389,1309.215,29.8,62.982,1434.302,9.784
233,2016-03-04,1534.482,1288.69,28.8,60.765,1411.586,9.779
234,2016-03-07,1529.999,1284.933,28.8,61.678,1407.466,9.7985
235,2016-03-08,1472.018,1210.135,26.25,58.599,1341.0765000000001,9.389
236,2016-03-09,1456.878,1224.228,28.8,58.769,1340.5529999999999,9.4485
237,2016-03-10,1424.231,1196.86,26.25,57.713,1310.5455,9.4605
238,2016-03-11,1415.256,1189.241,28.8,58.743,1302.2485000000001,8.9135
240,2016-03-15,1301.916,1093.325,29.8,56.127,1197.6205,8.677
241,2016-03-16,1291.666,1084.562,29.8,55.819,1188.114,8.8585
242,2016-03-17,1300.589,1092.352,29.8,56.055,1196.4705,8.603
243,2016-03-18,1292.539,1085.524,31.8,55.811,1189.0315,8.5025
244,2016-03-21,1236.639,1039.833,28.8,57.263,1138.2359999999999,8.5475
245,2016-03-22,1241.153,1066.513,30.667,58.707,1153.833,8.6735
