,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
184,2015-09-23,15.0,12.5,40.0,,13.75,0.596
185,2015-09-24,14.333,11.667,40.0,,13.0,0.5885
186,2015-09-25,14.0,11.333,40.0,,12.6665,0.6475
187,2015-09-28,14.5,12.5,40.0,,13.5,0.5965
188,2015-09-29,14.0,12.0,40.0,,13.0,0.5845
189,2015-09-30,14.0,11.5,40.0,,12.75,0.5865
190,2015-10-01,14.0,12.0,40.0,,13.0,0.5395
191,2015-10-02,14.333,12.667,40.0,,13.5,0.512
192,2015-10-05,14.333,12.0,40.0,,13.1665,0.5635
193,2015-10-06,14.0,12.0,40.0,,13.0,0.5975
194,2015-10-07,14.5,12.5,40.0,,13.5,0.5885
195,2015-10-08,14.0,12.0,40.0,,13.0,0.5875
196,2015-10-09,15.0,12.5,40.0,,13.75,0.617
197,2015-10-12,14.0,12.0,40.0,,13.0,0.5765
198,2015-10-13,14.0,12.0,40.0,,13.0,0.5875
199,2015-10-14,14.667,12.333,40.0,,13.5,0.5445
200,2015-10-15,14.333,12.0,40.0,,13.1665,0.554
201,2015-10-16,14.5,12.0,40.0,,13.25,0.547
202,2015-10-19,14.333,12.0,40.0,,13.1665,0.5655
203,2015-10-20,14.5,12.0,40.0,,13.25,0.628
204,2015-10-21,14.333,12.0,40.0,,13.1665,0.5705
205,2015-10-22,14.333,12.333,40.0,,13.333,0.501
206,2015-10-23,13.667,11.0,40.0,,12.3335,0.5055
207,2015-10-26,13.333,11.333,40.0,,12.333,0.4985
208,2015-10-27,13.0,12.0,40.0,,12.5,0.4415
209,2015-10-28,13.0,11.667,40.0,,12.3335,0.4415
210,2015-10-29,13.333,12.0,40.0,,12.6665,0.534
211,2015-10-30,13.0,12.0,40.0,,12.5,0.5215
212,2015-11-02,13.5,12.0,40.0,,12.75,0.5595
213,2015-11-03,13.333,11.667,40.0,,12.5,0.5715
214,2015-11-04,13.333,12.0,40.0,,12.6665,0.603
215,2015-11-05,13.5,12.0,40.0,,12.75,0.6087
216,2015-11-06,13.5,12.0,40.0,,12.75,0.6953
217,2015-11-09,13.333,12.0,40.0,,12.6665,0.66655
218,2015-11-10,13.0,12.0,40.0,,12.5,0.62
219,2015-11-11,13.333,12.0,40.0,,12.6665,0.60975
220,2015-11-12,13.333,12.0,40.0,,12.6665,0.60525
221,2015-11-13,13.333,12.0,40.0,,12.6665,0.5599
222,2015-11-16,13.5,12.0,40.0,,12.75,0.5283
223,2015-11-17,13.25,11.75,40.0,,12.5,0.5288
224,2015-11-18,13.333,11.667,40.0,,12.5,0.5055
225,2015-11-19,13.333,12.0,40.0,,12.6665,0.47785
226,2015-11-20,13.5,11.5,40.0,,12.5,0.47725
227,2015-11-23,13.072,11.072,40.0,,12.072,0.53215
228,2015-11-24,13.062,11.062,40.0,,12.062,0.5108
229,2015-11-25,13.114,11.114,40.0,,12.114,0.47475
230,2015-11-26,13.159,11.159,40.0,,12.159,0.47125
231,2015-11-27,12.765,10.765,40.0,,11.765,0.45315
232,2015-11-30,13.122,11.122,40.0,,12.122,0.47375
233,2015-12-01,13.11,11.11,40.0,,12.11,0.46755
234,2015-12-02,13.009,11.009,40.0,,12.009,0.46635
235,2015-12-03,12.809,10.809,40.0,,11.809,0.66185
236,2015-12-04,12.61,10.61,40.0,,11.61,0.68745
237,2015-12-07,12.765,10.765,40.0,,11.765,0.58285
238,2015-12-08,12.376,10.376,40.0,,11.376,0.5682
239,2015-12-09,12.663,10.663,40.0,,11.663,0.6053
240,2015-12-10,12.671,10.671,40.0,,11.671,0.5677
241,2015-12-11,12.734,10.734,40.0,,11.734,0.5414
242,2015-12-14,12.772,10.772,40.0,,11.772,0.5623
243,2015-12-15,12.751,10.751,40.0,,11.751,0.65035
244,2015-12-16,12.335,10.335,40.0,,11.335,0.6783
245,2015-12-17,12.834,10.834,40.0,,11.834,0.5988
246,2015-12-18,12.472,10.472,40.0,,11.472,0.54925
247,2015-12-21,12.857,10.857,40.0,,11.857,0.5525
248,2015-12-22,12.586,10.586,40.0,,11.586,0.5952
249,2015-12-23,12.856,10.856,40.0,,11.856,0.6266
251,2015-12-30,12.778,10.778,40.0,,11.778,0.6328
253,2016-01-04,12.496,10.996,40.0,,11.746,0.5613
254,2016-01-05,12.745,10.745,40.0,,11.745,0.54575
255,2016-01-06,12.752,10.752,40.0,,11.752,0.51125
256,2016-01-07,12.845,10.845,40.0,,11.845,0.54325
257,2016-01-08,12.809,10.809,40.0,,11.809,0.5074
258,2016-01-11,12.83,10.83,40.0,,11.83,0.54085
259,2016-01-12,12.83,10.83,40.0,,11.83,0.52845
260,2016-01-13,12.831,10.831,40.0,,11.831,0.50635
261,2016-01-14,13.069,11.069,40.0,,12.069,0.50555
262,2016-01-15,12.923,10.923,40.0,,11.923,0.47085
263,2016-01-18,13.085,11.085,40.0,,12.085,0.4685
264,2016-01-19,13.106,11.106,40.0,,12.106,0.48075
265,2016-01-20,13.394,11.394,40.0,,12.394,0.4845
266,2016-01-21,13.788,11.788,40.0,,12.788,0.4525
267,2016-01-22,13.65,11.65,40.0,,12.65,0.4825
268,2016-01-25,13.609,11.609,40.0,,12.609,0.4745
269,2016-01-26,13.65,11.65,40.0,,12.65,0.4405
270,2016-01-27,13.662,11.662,40.0,,12.662,0.4425
271,2016-01-28,13.648,11.648,40.0,,12.648,0.4035
272,2016-01-29,13.677,11.677,40.0,,12.677,0.3315
273,2016-02-01,13.809,11.809,40.0,,12.809,0.3575
274,2016-02-02,14.037,12.037,40.0,,13.037,0.3115
275,2016-02-03,14.214,12.214,40.0,,13.214,0.2725
276,2016-02-04,15.142,13.142,40.0,,14.142,0.3055
277,2016-02-05,14.618,12.618,40.0,,13.618,0.2985
278,2016-02-08,16.882,14.882,40.0,,15.882000000000001,0.222
279,2016-02-09,20.377,17.377,40.0,,18.877,0.2365
280,2016-02-10,20.326,16.826,40.0,,18.576,0.247
281,2016-02-11,22.399,18.399,40.0,,20.399,0.1755
282,2016-02-12,20.937,17.937,40.0,,19.437,0.262
283,2016-02-15,21.601,18.601,40.0,,20.101,0.2375
284,2016-02-16,21.433,18.433,40.0,,19.933,0.2595
285,2016-02-17,20.779,17.779,40.0,,19.279,0.272
286,2016-02-18,20.461,17.461,40.0,,18.961,0.2115
287,2016-02-19,21.776,18.776,40.0,,20.276,0.203
288,2016-02-22,22.334,18.834,40.0,,20.584,0.177
289,2016-02-23,21.118,17.618,40.0,,19.368,0.183
290,2016-02-24,23.164,19.664,40.0,,21.414,0.147
291,2016-02-25,24.069,20.069,40.0,,22.069,0.1345
292,2016-02-26,23.082,19.582,40.0,,21.332,0.1445
293,2016-02-29,23.396,19.896,40.0,,21.646,0.1065
294,2016-03-01,23.638,20.638,40.0,,22.138,0.1485
295,2016-03-02,22.092,19.092,40.0,,20.592,0.2115
296,2016-03-03,21.634,17.634,40.0,,19.634,0.169
297,2016-03-04,20.755,17.755,40.0,,19.255,0.237
298,2016-03-07,20.123,17.123,40.0,,18.623,0.2165
299,2016-03-08,19.921,16.921,40.0,,18.421,0.1765
300,2016-03-09,19.573,16.573,40.0,,18.073,0.2365
301,2016-03-10,19.212,15.712,40.0,,17.462,0.2945
302,2016-03-11,17.922,14.922,40.0,,16.422,0.2775
303,2016-03-14,18.774,15.774,40.0,,17.274,0.278
304,2016-03-15,18.739,15.739,40.0,,17.239,0.3145
305,2016-03-16,18.679,15.679,40.0,,17.179,0.308
306,2016-03-17,18.373,14.873,40.0,,16.623,0.2305
307,2016-03-18,17.082,14.082,40.0,,15.582,0.2155
308,2016-03-21,18.968,16.468,40.0,,17.718,0.2285
309,2016-03-22,19.511,15.511,40.0,,17.511,0.2085
310,2016-03-23,19.661,16.161,40.0,,17.911,0.196
311,2016-03-24,20.117,16.117,40.0,,18.117,0.177
312,2016-03-29,19.648,16.648,40.0,,18.148,0.139
313,2016-03-30,19.309,15.309,40.0,,17.309,0.162
314,2016-03-31,19.535,15.535,40.0,,17.535,0.154
315,2016-04-01,19.465,15.465,40.0,,17.465,0.143
316,2016-04-04,18.768,15.768,40.0,,17.268,0.1265
317,2016-04-05,19.098,15.098,40.0,,17.098,0.103
318,2016-04-06,19.077,15.577,40.0,,17.327,0.114
319,2016-04-07,19.252,15.252,40.0,,17.252,0.0855
320,2016-04-08,18.767,15.767,40.0,,17.267,0.0955
321,2016-04-11,19.097,15.097,40.0,,17.097,0.115
322,2016-04-12,18.839,15.839,40.0,,17.339,0.158
323,2016-04-13,19.034,15.034,40.0,,17.034,0.135
324,2016-04-14,19.185,15.185,40.0,,17.185,0.1615
325,2016-04-15,18.485,15.485,40.0,,16.985,0.1315
326,2016-04-18,18.832,15.332,40.0,,17.082,0.168
327,2016-04-19,18.13,16.13,40.0,,17.13,0.1765
328,2016-04-20,19.148,15.148,40.0,,17.148,0.1485
329,2016-04-21,18.532,15.532,40.0,,17.032,0.231
330,2016-04-22,18.111,16.111,40.0,,17.111,0.23
331,2016-04-25,17.929,15.929,40.0,,16.929,0.2665
332,2016-04-26,18.971,14.971,40.0,,16.971,0.3005
333,2016-04-27,18.809,14.809,40.0,,16.809,0.288
334,2016-04-28,18.209,15.209,40.0,,16.709,0.248
335,2016-04-29,17.919,15.919,40.0,,16.919,0.2795
336,2016-05-03,18.508,15.508,40.0,,17.008,0.195
337,2016-05-04,17.909,15.909,40.0,,16.909,0.202
338,2016-05-05,19.302,16.302,40.0,,17.802,0.1615
339,2016-05-06,18.399,15.899,40.0,,17.149,0.144
340,2016-05-09,17.932,15.932,40.0,,16.932,0.129
341,2016-05-10,18.223,16.223,40.0,,17.223,0.119
342,2016-05-11,18.202,16.202,40.0,,17.202,0.124
343,2016-05-12,18.733,16.733,40.0,,17.733,0.152
344,2016-05-13,18.617,16.617,40.0,,17.617,0.127
345,2016-05-16,18.344,16.344,40.0,,17.344,0.14
346,2016-05-17,18.279,16.279,40.0,,17.279,0.1295
347,2016-05-18,18.695,16.195,40.0,,17.445,0.161
348,2016-05-19,19.167,16.167,40.0,,17.667,0.1725
349,2016-05-20,18.725,16.725,40.0,,17.725,0.169
350,2016-05-23,18.487,16.487,40.0,,17.487,0.181
351,2016-05-24,18.663,16.663,40.0,,17.663,0.174
352,2016-05-25,18.683,16.683,40.0,,17.683,0.1505
353,2016-05-26,18.282,16.282,40.0,,17.282,0.1425
354,2016-05-27,18.557,16.057,40.0,,17.307,0.142
355,2016-05-31,18.187,16.187,40.0,,17.187,0.1455
356,2016-06-01,18.77,15.77,40.0,,17.27,0.1325
357,2016-06-02,18.256,16.256,40.0,,17.256,0.111
358,2016-06-03,18.944,15.944,40.0,,17.444,0.072
359,2016-06-06,18.519,15.519,40.0,,17.019,0.084
360,2016-06-07,18.942,15.942,40.0,,17.442,0.053
361,2016-06-08,18.724,16.224,40.0,,17.474,0.0585
362,2016-06-09,18.945,15.945,40.0,,17.445,0.0355
363,2016-06-10,18.702,16.202,40.0,,17.452,0.019
364,2016-06-13,18.966,15.966,40.0,,17.466,0.0285
365,2016-06-14,18.758,16.758,40.0,,17.758,-0.003
366,2016-06-15,19.642,17.142,40.0,,18.392,-0.0155
367,2016-06-16,19.364,16.864,40.0,,18.114,-0.0239
368,2016-06-17,19.889,17.389,40.0,,18.639,0.01835
369,2016-06-20,19.068,16.568,40.0,,17.818,0.05945
370,2016-06-21,19.012,16.512,40.0,,17.762,0.0446
371,2016-06-22,19.179,16.179,40.0,,17.679,0.05665
372,2016-06-23,19.499,16.499,40.0,,17.999,0.09675
373,2016-06-24,23.059,21.059,40.0,,22.059,-0.05625
374,2016-06-27,24.522,19.022,40.0,,21.772,-0.1115
375,2016-06-28,22.637,17.637,40.0,,20.137,-0.1198
376,2016-06-29,22.177,16.677,40.0,,19.427,-0.1292
377,2016-06-30,21.789,17.289,40.0,,19.539,-0.12805
378,2016-07-01,20.704,16.204,40.0,,18.454,-0.1326
379,2016-07-04,20.547,16.047,40.0,,18.297,-0.1372
380,2016-07-05,20.321,15.821,40.0,,18.071,-0.18225
381,2016-07-06,20.247,16.247,40.0,,18.247,-0.18075
382,2016-07-07,20.331,15.831,40.0,,18.081,-0.168
383,2016-07-08,20.557,15.557,40.0,,18.057,-0.1857
384,2016-07-11,20.319,15.819,40.0,,18.069,-0.1684
385,2016-07-12,19.572,16.072,40.0,,17.822,-0.0945
386,2016-07-13,19.344,16.344,40.0,,17.844,-0.1443
387,2016-07-14,18.505,15.505,40.0,,17.005,-0.036
388,2016-07-15,19.448,16.448,40.0,,17.948,0.0045
389,2016-07-18,19.015,16.265,40.0,,17.64,-0.018
390,2016-07-19,18.902,15.402,40.0,,17.152,-0.028
391,2016-07-20,19.099,16.099,38.75,,17.599,-0.0125
392,2016-07-21,18.428,15.678,40.0,,17.053,-0.0185
393,2016-07-22,17.806,15.306,40.0,,16.556,-0.0315
394,2016-07-25,17.094,14.094,40.0,,15.594000000000001,-0.0425
395,2016-07-26,17.314,14.314,40.0,,15.814,-0.0305
396,2016-07-27,17.418,14.418,38.75,,15.918,-0.0805
397,2016-07-28,17.482,14.482,40.0,,15.982,-0.0925
398,2016-07-29,17.077,14.077,40.0,,15.577000000000002,-0.122
399,2016-08-01,18.041,14.541,40.0,,16.291,-0.099
400,2016-08-02,17.508,15.008,40.0,,16.258,-0.0375
401,2016-08-03,17.808,14.808,40.0,,16.308,-0.0405
402,2016-08-04,17.308,14.308,40.0,,15.808,-0.097
403,2016-08-05,16.554,14.554,40.0,,15.553999999999998,-0.069
404,2016-08-08,16.585,14.585,40.0,,15.585,-0.068
405,2016-08-09,16.726,14.726,40.0,,15.725999999999999,-0.0785
406,2016-08-10,17.083,14.583,40.0,,15.832999999999998,-0.11
407,2016-08-11,16.395,14.395,40.0,,15.395,-0.0945
408,2016-08-12,17.333,14.333,38.333,,15.832999999999998,-0.1095
409,2016-08-15,16.56,14.06,40.0,,15.309999999999999,-0.075
410,2016-08-16,16.384,13.884,40.0,,15.134,-0.0315
411,2016-08-17,16.747,14.247,40.0,,15.497,-0.051
412,2016-08-18,16.829,13.829,40.0,,15.329,-0.084
413,2016-08-19,16.962,14.462,40.0,,15.712,-0.036
414,2016-08-22,16.766,14.266,40.0,,15.515999999999998,-0.0905
415,2016-08-23,16.496,13.996,40.0,,15.245999999999999,-0.095
416,2016-08-24,16.751,13.751,40.0,,15.251000000000001,-0.0915
417,2016-08-25,16.867,14.367,40.0,,15.617,-0.0715
418,2016-08-26,16.959,13.959,40.0,,15.459,-0.0735
419,2016-08-30,16.566,14.566,40.0,,15.565999999999999,-0.093
420,2016-08-31,16.915,13.915,40.0,,15.415,-0.067
421,2016-09-01,16.689,13.689,40.0,,15.189,-0.0685
422,2016-09-02,16.293,13.793,40.0,,15.043,-0.0445
423,2016-09-05,16.533,13.533,40.0,,15.033000000000001,-0.0495
424,2016-09-06,15.673,13.173,40.0,,14.423,-0.1115
425,2016-09-07,15.774,13.274,40.0,,14.524,-0.1185
426,2016-09-08,16.092,13.092,40.0,,14.591999999999999,-0.064
427,2016-09-09,16.053,13.053,40.0,,14.553,0.01
428,2016-09-12,16.577,13.077,40.0,,14.827000000000002,0.0345
429,2016-09-13,16.364,13.364,40.0,,14.864,0.0695
430,2016-09-14,16.323,13.323,40.0,,14.823,0.02
431,2016-09-15,16.073,13.573,40.0,,14.823,0.0315
432,2016-09-16,16.515,13.515,40.0,,15.015,0.005
433,2016-09-19,16.439,13.439,40.0,,14.939,0.0155
434,2016-09-20,17.317,14.817,40.0,,16.067,-0.0195
435,2016-09-21,17.708,14.708,40.0,,16.208,0.001
436,2016-09-22,17.376,14.376,40.0,,15.876000000000001,-0.0975
437,2016-09-23,18.138,15.138,40.0,,16.638,-0.0835
438,2016-09-26,18.219,15.219,40.0,,16.719,-0.1175
439,2016-09-27,17.926,15.426,40.0,,16.676,-0.1405
440,2016-09-28,18.04,15.29,40.0,,16.665,-0.1475
441,2016-09-29,19.082,16.082,40.0,,17.582,-0.1195
442,2016-09-30,19.83,17.33,40.0,,18.58,-0.122
443,2016-10-03,20.022,17.272,40.0,,18.647,-0.096
444,2016-10-04,20.748,18.248,40.0,,19.498,-0.0555
445,2016-10-05,19.828,17.078,40.0,,18.453,-0.0055
446,2016-10-06,19.71,17.21,40.0,,18.46,-0.0195
